"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          67, 1.22640330e-01, 8.36118469e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.39394693e-02, 8.09165649e-02, 1.24435127e-01, 0.00000000e+00, 1.46678173e+00, 1.25000000e+00, 0.00000000e+00, -1.39973437e+00, 9.86801920e-01, 1.03043420e+00, 4.05629585e+00, 0.00000000e+00, 8.0000000000, 2.4070011870, 0.1074030167
          68, 1.23378786e-01, 8.35593032e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.45039852e-02, 8.08479243e-02, 1.25172262e-01, 0.00000000e+00, 1.47654159e+00, 1.25000000e+00, 0.00000000e+00, -1.39931518e+00, 9.87313615e-01, 1.03254026e+00, 4.05654800e+00, 0.00000000e+00, 8.0000000000, 2.4044778237, 0.1089169000
          69, 1.24109138e-01, 8.35312273e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.50823953e-02, 8.08039226e-02, 1.25901828e-01, 0.00000000e+00, 1.48578133e+00, 1.25000000e+00, 0.00000000e+00, -1.39877352e+00, 9.87716000e-01, 1.03412835e+00, 4.05679298e+00, 0.00000000e+00, 8.0000000000, 2.4009990635, 0.1104491833
          70, 1.24825217e-01, 8.35269800e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.56694919e-02, 8.07840551e-02, 1.26617643e-01, 0.00000000e+00, 1.49442991e+00, 1.25000000e+00, 0.00000000e+00, -1.39811086e+00, 9.87985125e-01, 1.03520940e+00, 4.05703721e+00, 0.00000000e+00, 8.0000000000, 2.3965113704, 0.1119803333
          71, 1.25520708e-01, 8.35457962e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.62597956e-02, 8.07876947e-02, 1.27313380e-01, 0.00000000e+00, 1.50241801e+00, 1.25000000e+00, 0.00000000e+00, -1.39733657e+00, 9.88088454e-01, 1.03580154e+00, 4.05727828e+00, 0.00000000e+00, 8.0000000000, 2.3910326544, 0.1134982833
          72, 1.26189300e-01, 8.35867933e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.68476712e-02, 8.08140968e-02, 1.27982706e-01, 0.00000000e+00, 1.50967987e+00, 1.25000000e+00, 0.00000000e+00, -1.39646682e+00, 9.87985351e-01, 1.03592784e+00, 4.05750580e+00, 0.00000000e+00, 8.0000000000, 2.3846468272, 0.1150043333
          73, 1.26824814e-01, 8.36489839e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.74274428e-02, 8.08624090e-02, 1.28619426e-01, 0.00000000e+00, 1.51615487e+00, 1.25000000e+00, 0.00000000e+00, -1.39552323e+00, 9.87628171e-01, 1.03561429e+00, 4.05770259e+00, 0.00000000e+00, 8.0000000000, 2.3774941349, 0.1165268000
          74, 1.27421335e-01, 8.37312921e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.79935011e-02, 8.09316846e-02, 1.29217600e-01, 0.00000000e+00, 1.52178870e+00, 1.25000000e+00, 0.00000000e+00, -1.39453120e+00, 9.86963883e-01, 1.03488784e+00, 4.05784630e+00, 0.00000000e+00, 8.0000000000, 2.3697583770, 0.1180347333
          75, 1.27973306e-01, 8.38325711e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.85404007e-02, 8.10208983e-02, 1.29771650e-01, 0.00000000e+00, 1.52653443e+00, 1.25000000e+00, 0.00000000e+00, -1.39351826e+00, 9.85935971e-01, 1.03377481e+00, 4.05791130e+00, 0.00000000e+00, 8.0000000000, 2.3616525891, 0.1195538500
          76, 1.28475617e-01, 8.39516210e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.90629372e-02, 8.11289620e-02, 1.30276439e-01, 0.00000000e+00, 1.53035303e+00, 1.25000000e+00, 0.00000000e+00, -1.39251253e+00, 9.84486370e-01, 1.03229961e+00, 4.05787051e+00, 0.00000000e+00, 8.0000000000, 2.3534046275, 0.1210604333
          77, 1.28923658e-01, 8.40872060e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.95562126e-02, 8.12547408e-02, 1.30727331e-01, 0.00000000e+00, 1.53321373e+00, 1.25000000e+00, 0.00000000e+00, -1.39154133e+00, 9.82557315e-01, 1.03048384e+00, 4.05769709e+00, 0.00000000e+00, 8.0000000000, 2.3452438893, 0.1225729000
          78, 1.29313365e-01, 8.42380697e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.00156813e-02, 8.13970671e-02, 1.31120236e-01, 0.00000000e+00, 1.53509411e+00, 1.25000000e+00, 0.00000000e+00, -1.39063006e+00, 9.80093189e-01, 1.02834567e+00, 4.05736595e+00, 0.00000000e+00, 8.0000000000, 2.3373901663, 0.1240934167
          79, 1.29641236e-01, 8.44029469e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.04371811e-02, 8.15547526e-02, 1.31451626e-01, 0.00000000e+00, 1.53597997e+00, 1.25000000e+00, 0.00000000e+00, -1.38980136e+00, 9.77041619e-01, 1.02589965e+00, 4.05685501e+00, 0.00000000e+00, 8.0000000000, 2.3300449850, 0.1255927000
          80, 1.29904347e-01, 8.45805739e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.08169519e-02, 8.17265976e-02, 1.31718548e-01, 0.00000000e+00, 1.53586504e+00, 1.25000000e+00, 0.00000000e+00, -1.38907457e+00, 9.73354928e-01, 1.02315686e+00, 4.05614610e+00, 0.00000000e+00, 8.0000000000, 2.3233854096, 0.1271521833
          81, 1.30100343e-01, 8.47696948e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.11516451e-02, 8.19113979e-02, 1.31918624e-01, 0.00000000e+00, 1.53475063e+00, 1.25000000e+00, 0.00000000e+00, -1.38846539e+00, 9.68990871e-01, 1.02012520e+00, 4.05522560e+00, 0.00000000e+00, 8.0000000000, 2.3175604322, 0.1286637833
          82, 1.30227438e-01, 8.49690671e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.14383254e-02, 8.21079502e-02, 1.32050038e-01, 0.00000000e+00, 1.53264526e+00, 1.25000000e+00, 0.00000000e+00, -1.38798580e+00, 9.63913503e-01, 1.01680997e+00, 4.05408485e+00, 0.00000000e+00, 8.0000000000, 2.3126893345, 0.1301710167
          83, 1.30284397e-01, 8.51774630e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.16744671e-02, 8.23150540e-02, 1.32111530e-01, 0.00000000e+00, 1.52956419e+00, 1.25000000e+00, 0.00000000e+00, -1.38764411e+00, 9.58093897e-01, 1.01321462e+00, 4.05272034e+00, 0.00000000e+00, 8.0000000000, 2.3088616786, 0.1316855000
          84, 1.30270526e-01, 8.53936711e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.18579483e-02, 8.25315132e-02, 1.32102378e-01, 0.00000000e+00, 1.52552905e+00, 1.25000000e+00, 0.00000000e+00, -1.38744514e+00, 9.51510721e-01, 1.00934152e+00, 4.05113379e+00, 0.00000000e+00, 8.0000000000, 2.3061384923, 0.1331930833
          85, 1.30185652e-01, 8.56164957e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.19870432e-02, 8.27561363e-02, 1.32022385e-01, 0.00000000e+00, 1.52056739e+00, 1.25000000e+00, 0.00000000e+00, -1.38739046e+00, 9.44151250e-01, 1.00519285e+00, 4.04933196e+00, 0.00000000e+00, 8.0000000000, 2.3045541886, 0.1347120000
          86, 1.30030112e-01, 8.58447557e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.20604139e-02, 8.29877350e-02, 1.31871862e-01, 0.00000000e+00, 1.51471235e+00, 1.25000000e+00, 0.00000000e+00, -1.38747874e+00, 9.36012185e-01, 1.00077151e+00, 4.04732645e+00, 0.00000000e+00, 8.0000000000, 2.3041189869, 0.1362260333
          87, 1.29804798e-01, 8.60772355e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.20771112e-02, 8.32250747e-02, 1.31651673e-01, 0.00000000e+00, 1.50800380e+00, 1.25000000e+00, 0.00000000e+00, -1.38770610e+00, 9.27100835e-01, 9.96081996e-01, 4.04513334e+00, 0.00000000e+00, 8.0000000000, 2.3043531828, 0.1377507333
          88, 1.29511183e-01, 8.63127021e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.20366192e-02, 8.34668904e-02, 1.31363264e-01, 0.00000000e+00, 1.50048810e+00, 1.25000000e+00, 0.00000000e+00, -1.38806629e+00, 9.17438694e-01, 9.91132477e-01, 4.04277337e+00, 0.00000000e+00, 8.0000000000, 2.3049564518, 0.1392685667
          89, 1.29151273e-01, 8.65499370e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.19388571e-02, 8.37119203e-02, 1.31008615e-01, 0.00000000e+00, 1.49221683e+00, 1.25000000e+00, 0.00000000e+00, -1.38855105e+00, 9.07062720e-01, 9.85935262e-01, 4.04027135e+00, 0.00000000e+00, 8.0000000000, 2.3059124782, 0.1407728000
          90, 1.28727583e-01, 8.67877402e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.17841654e-02, 8.39589097e-02, 1.30590214e-01, 0.00000000e+00, 1.48324617e+00, 1.25000000e+00, 0.00000000e+00, -1.38915065e+00, 8.96025975e-01, 9.80506791e-01, 4.03765496e+00, 0.00000000e+00, 8.0000000000, 2.3071997691, 0.1422728667
          91, 1.28243099e-01, 8.70249342e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.15732881e-02, 8.42066161e-02, 1.30111019e-01, 0.00000000e+00, 1.47363626e+00, 1.25000000e+00, 0.00000000e+00, -1.38985430e+00, 8.84399067e-01, 9.74868098e-01, 4.03495400e+00, 0.00000000e+00, 8.0000000000, 2.3087930041, 0.1437783333
          92, 1.27701233e-01, 8.72603674e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.13073486e-02, 8.44538140e-02, 1.29574418e-01, 0.00000000e+00, 1.46345055e+00, 1.25000000e+00, 0.00000000e+00, -1.39065059e+00, 8.72271670e-01, 9.69045106e-01, 4.03219947e+00, 0.00000000e+00, 8.0000000000, 2.3106641286, 0.1452876167
          93, 1.27105784e-01, 8.74929185e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.09878271e-02, 8.46992994e-02, 1.28984184e-01, 0.00000000e+00, 1.45275511e+00, 1.25000000e+00, 0.00000000e+00, -1.39152792e+00, 8.59753773e-01, 9.63068712e-01, 4.02942257e+00, 0.00000000e+00, 8.0000000000, 2.3127834534, 0.1467930500
          94, 1.26460889e-01, 8.77215002e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.06165310e-02, 8.49418951e-02, 1.28344429e-01, 0.00000000e+00, 1.44161795e+00, 1.25000000e+00, 0.00000000e+00, -1.39247483e+00, 8.46976566e-01, 9.56974667e-01, 4.02665378e+00, 0.00000000e+00, 8.0000000000, 2.3151206899, 0.1482983500
          95, 1.25770973e-01, 8.79450636e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.01955651e-02, 8.51804557e-02, 1.27659554e-01, 0.00000000e+00, 1.43010839e+00, 1.25000000e+00, 0.00000000e+00, -1.39348032e+00, 8.34091882e-01, 9.50803195e-01, 4.02392188e+00, 0.00000000e+00, 8.0000000000, 2.3176459331, 0.1498214500
          96, 1.25040698e-01, 8.81626011e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.97272997e-02, 8.54138724e-02, 1.26934198e-01, 0.00000000e+00, 1.41829638e+00, 1.25000000e+00, 0.00000000e+00, -1.39453417e+00, 8.21270652e-01, 9.44598354e-01, 4.02125307e+00, 0.00000000e+00, 8.0000000000, 2.3203304242, 0.1513242667
          97, 1.24274912e-01, 8.83731511e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.92143369e-02, 8.56410778e-02, 1.26173188e-01, 0.00000000e+00, 1.40625190e+00, 1.25000000e+00, 0.00000000e+00, -1.39562714e+00, 8.08699701e-01, 9.38407140e-01, 4.01867011e+00, 0.00000000e+00, 8.0000000000, 2.3231473625, 0.1528281500
          98, 1.23478597e-01, 8.85758004e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.86594775e-02, 8.58610504e-02, 1.25381484e-01, 0.00000000e+00, 1.39404439e+00, 1.25000000e+00, 0.00000000e+00, -1.39675112e+00, 7.96576213e-01, 9.32278323e-01, 4.01619181e+00, 0.00000000e+00, 8.0000000000, 2.3260724828, 0.1543740667
          99, 1.22656820e-01, 8.87696881e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.80656843e-02, 8.60728188e-02, 1.24564131e-01, 0.00000000e+00, 1.38174215e+00, 1.25000000e+00, 0.00000000e+00, -1.39789924e+00, 7.85099958e-01, 9.26261081e-01, 4.01383243e+00, 0.00000000e+00, 8.0000000000, 2.3290844483, 0.1558779333
         100, 1.21814679e-01, 8.89540074e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.74360498e-02, 8.62754656e-02, 1.23726211e-01, 0.00000000e+00, 1.36941193e+00, 1.25000000e+00, 0.00000000e+00, -1.39906590e+00, 7.74463667e-01, 9.20403439e-01, 4.01160151e+00, 0.00000000e+00, 8.0000000000, 2.3321651196, 0.1573937333
         101, 1.20957261e-01, 8.91280098e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.67737632e-02, 8.64681310e-02, 1.22872793e-01, 0.00000000e+00, 1.35711839e+00, 1.25000000e+00, 0.00000000e+00, -1.40024675e+00, 7.64841941e-01, 9.14750628e-01, 4.00950375e+00, 0.00000000e+00, 8.0000000000, 2.3352997059, 0.1589057000
         102, 1.20089599e-01, 8.92910049e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.60820779e-02, 8.66500152e-02, 1.22008894e-01, 0.00000000e+00, 1.34492381e+00, 1.25000000e+00, 0.00000000e+00, -1.40143862e+00, 7.56379969e-01, 9.09343426e-01, 4.00753922e+00, 0.00000000e+00, 8.0000000000, 2.3384767123, 0.1604068167
         103, 1.19216632e-01, 8.94423624e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.53642824e-02, 8.68203804e-02, 1.21139437e-01, 0.00000000e+00, 1.33288778e+00, 1.25000000e+00, 0.00000000e+00, -1.40263939e+00, 7.49183445e-01, 9.04216602e-01, 4.00570373e+00, 0.00000000e+00, 8.0000000000, 2.3416877468, 0.1619201500
         104, 1.18343171e-01, 8.95815135e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.46236722e-02, 8.69785528e-02, 1.20269219e-01, 0.00000000e+00, 1.32106689e+00, 1.25000000e+00, 0.00000000e+00, -1.40384787e+00, 7.43311117e-01, 8.99397562e-01, 4.00398927e+00, 0.00000000e+00, 8.0000000000, 2.3449272338, 0.1634429500
         105, 1.17473870e-01, 8.97079512e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.38635271e-02, 8.71239242e-02, 1.19402883e-01, 0.00000000e+00, 1.30951458e+00, 1.25000000e+00, 0.00000000e+00, -1.40506358e+00, 7.38771760e-01, 8.94905292e-01, 4.00238476e+00, 0.00000000e+00, 8.0000000000, 2.3481920245, 0.1649596000
         106, 1.16613199e-01, 8.98212308e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.30870892e-02, 8.72559522e-02, 1.18544888e-01, 0.00000000e+00, 1.29828102e+00, 1.25000000e+00, 0.00000000e+00, -1.40628663e+00, 7.35525281e-01, 8.90749694e-01, 4.00087671e+00, 0.00000000e+00, 8.0000000000, 2.3514809542, 0.1665016667
         107, 1.15765426e-01, 8.99209694e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.22975440e-02, 8.73741612e-02, 1.17699493e-01, 0.00000000e+00, 1.28741301e+00, 1.25000000e+00, 0.00000000e+00, -1.40751748e+00, 7.33488173e-01, 8.86931345e-01, 3.99944996e+00, 0.00000000e+00, 8.0000000000, 2.3547943666, 0.1680294167
         108, 1.14934601e-01, 9.00068457e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.14980059e-02, 8.74781414e-02, 1.16870739e-01, 0.00000000e+00, 1.27695400e+00, 1.25000000e+00, 0.00000000e+00, -1.40875685e+00, 7.32542388e-01, 8.83441704e-01, 3.99808841e+00, 0.00000000e+00, 8.0000000000, 2.3581336551, 0.1695669000
         109, 1.14124546e-01, 9.00785995e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.06915067e-02, 8.75675494e-02, 1.16062442e-01, 0.00000000e+00, 1.26694405e+00, 1.25000000e+00, 0.00000000e+00, -1.41000547e+00, 7.32546175e-01, 8.80263727e-01, 3.99677575e+00, 0.00000000e+00, 8.0000000000, 2.3615008017, 0.1711317833
         110, 1.13338846e-01, 9.01360298e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.98809851e-02, 8.76421060e-02, 1.15278181e-01, 0.00000000e+00, 1.25741999e+00, 1.25000000e+00, 0.00000000e+00, -1.41126404e+00, 7.33345125e-01, 8.77372853e-01, 3.99549602e+00, 0.00000000e+00, 8.0000000000, 2.3648979700, 0.1726385167
         111, 1.12580849e-01, 9.01789942e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.90692809e-02, 8.77015958e-02, 1.14521303e-01, 0.00000000e+00, 1.24841545e+00, 1.25000000e+00, 0.00000000e+00, -1.41253309e+00, 7.34782324e-01, 8.74738241e-01, 3.99423415e+00, 0.00000000e+00, 8.0000000000, 2.3683271571, 0.1741512500
         112, 1.11853668e-01, 9.02074087e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.82591314e-02, 8.77458669e-02, 1.13794914e-01, 0.00000000e+00, 1.23996100e+00, 1.25000000e+00, 0.00000000e+00, -1.41381290e+00, 7.36706638e-01, 8.72324194e-01, 3.99297635e+00, 0.00000000e+00, 8.0000000000, 2.3717899229, 0.1756749167
         113, 1.11160181e-01, 9.02212478e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.74531694e-02, 8.77748310e-02, 1.13101894e-01, 0.00000000e+00, 1.23208428e+00, 1.25000000e+00, 0.00000000e+00, -1.41510350e+00, 7.38978758e-01, 8.70091641e-01, 3.99171040e+00, 0.00000000e+00, 8.0000000000, 2.3752871924, 0.1771780500
         114, 1.10503041e-01, 9.02205390e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.66539239e-02, 8.77884578e-02, 1.12444895e-01, 0.00000000e+00, 1.22481025e+00, 1.25000000e+00, 0.00000000e+00, -1.41640460e+00, 7.41475225e-01, 8.67999598e-01, 3.99042585e+00, 0.00000000e+00, 8.0000000000, 2.3788191420, 0.1786909167
         115, 1.09884680e-01, 9.02053599e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.58638218e-02, 8.77867718e-02, 1.11826350e-01, 0.00000000e+00, 1.21816132e+00, 1.25000000e+00, 0.00000000e+00, -1.41771564e+00, 7.44090282e-01, 8.66006519e-01, 3.98911406e+00, 0.00000000e+00, 8.0000000000, 2.3823851466, 0.1802132167
         116, 1.09307324e-01, 9.01758374e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50851901e-02, 8.77698513e-02, 1.11248488e-01, 0.00000000e+00, 1.21215757e+00, 1.25000000e+00, 0.00000000e+00, -1.41903583e+00, 7.46736215e-01, 8.64071491e-01, 3.98776823e+00, 0.00000000e+00, 8.0000000000, 2.3859838192, 0.1817513667
         117, 1.08773000e-01, 9.01321454e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.43202597e-02, 8.77378259e-02, 1.10713338e-01, 0.00000000e+00, 1.20681695e+00, 1.25000000e+00, 0.00000000e+00, -1.42036417e+00, 7.49342670e-01, 8.62155237e-01, 3.98638333e+00, 0.00000000e+00, 8.0000000000, 2.3896130917, 0.1832861333
         118, 1.08283551e-01, 9.00745042e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35711688e-02, 8.76908757e-02, 1.10222747e-01, 0.00000000e+00, 1.20215539e+00, 1.25000000e+00, 0.00000000e+00, -1.42169951e+00, 7.51855183e-01, 8.60220897e-01, 3.98495592e+00, 0.00000000e+00, 8.0000000000, 2.3932703325, 0.1848090000
         119, 1.07840640e-01, 9.00031796e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.28399668e-02, 8.76292301e-02, 1.09778386e-01, 0.00000000e+00, 1.19818700e+00, 1.25000000e+00, 0.00000000e+00, -1.42304064e+00, 7.54233349e-01, 8.58234609e-01, 3.98348406e+00, 0.00000000e+00, 8.0000000000, 2.3969525078, 0.1863362833
         120, 1.07445768e-01, 8.99184806e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.21286178e-02, 8.75531653e-02, 1.09381760e-01, 0.00000000e+00, 1.19492419e+00, 1.25000000e+00, 0.00000000e+00, -1.42438635e+00, 7.56448770e-01, 8.56165897e-01, 3.98196704e+00, 0.00000000e+00, 8.0000000000, 2.4006563543, 0.1878684667
         121, 1.07100277e-01, 8.98207606e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.14390041e-02, 8.74630055e-02, 1.09034220e-01, 0.00000000e+00, 1.19237776e+00, 1.25000000e+00, 0.00000000e+00, -1.42573547e+00, 7.58483025e-01, 8.53987886e-01, 3.98040522e+00, 0.00000000e+00, 8.0000000000, 2.4043785784, 0.1893728500
         122, 1.06805361e-01, 8.97104148e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07729282e-02, 8.73591195e-02, 1.08736967e-01, 0.00000000e+00, 1.19055699e+00, 1.25000000e+00, 0.00000000e+00, -1.42708695e+00, 7.60325758e-01, 8.51677378e-01, 3.97879978e+00, 0.00000000e+00, 8.0000000000, 2.4081160258, 0.1908756500
         123, 1.06562072e-01, 8.95878739e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.01321147e-02, 8.72419150e-02, 1.08491062e-01, 0.00000000e+00, 1.18946982e+00, 1.25000000e+00, 0.00000000e+00, -1.42843993e+00, 7.61972943e-01, 8.49214819e-01, 3.97715259e+00, 0.00000000e+00, 8.0000000000, 2.4118658556, 0.1923842167
         124, 1.06371323e-01, 8.94536011e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.51821097e-03, 8.71118354e-02, 1.08297430e-01, 0.00000000e+00, 1.18912287e+00, 1.25000000e+00, 0.00000000e+00, -1.42979376e+00, 7.63425364e-01, 8.46584179e-01, 3.97546594e+00, 0.00000000e+00, 8.0000000000, 2.4156256900, 0.1938903667
         125, 1.06233898e-01, 8.93080909e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.93278569e-03, 8.69693577e-02, 1.08156863e-01, 0.00000000e+00, 1.18952154e+00, 1.25000000e+00, 0.00000000e+00, -1.43114803e+00, 7.64687332e-01, 8.43772780e-01, 3.97374244e+00, 0.00000000e+00, 8.0000000000, 2.4193937432, 0.1954000000
         126, 1.06150449e-01, 8.91518668e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.37732775e-03, 8.68149912e-02, 1.08070026e-01, 0.00000000e+00, 1.19066995e+00, 1.25000000e+00, 0.00000000e+00, -1.43250262e+00, 7.65765573e-01, 8.40771093e-01, 3.97198484e+00, 0.00000000e+00, 8.0000000000, 2.4231689165, 0.1969117333
         127, 1.06121501e-01, 8.89854798e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.85324368e-03, 8.66492753e-02, 1.08037455e-01, 0.00000000e+00, 1.19257098e+00, 1.25000000e+00, 0.00000000e+00, -1.43385768e+00, 7.66668406e-01, 8.37572510e-01, 3.97019597e+00, 0.00000000e+00, 8.0000000000, 2.4269508669, 0.1984251667
         128, 1.06147449e-01, 8.88095057e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.36185346e-03, 8.64727771e-02, 1.08059558e-01, 0.00000000e+00, 1.19522621e+00, 1.25000000e+00, 0.00000000e+00, -1.43521366e+00, 7.67405044e-01, 8.34173129e-01, 3.96837856e+00, 0.00000000e+00, 8.0000000000, 2.4307400435, 0.1999389667
         129, 1.06228557e-01, 8.86245433e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.90438509e-03, 8.62860893e-02, 1.08136611e-01, 0.00000000e+00, 1.19863587e+00, 1.25000000e+00, 0.00000000e+00, -1.43657127e+00, 7.67985179e-01, 8.30571543e-01, 3.96653527e+00, 0.00000000e+00, 8.0000000000, 2.4345376977, 0.2014507167
         130, 1.06364954e-01, 8.84312108e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.48196887e-03, 8.60898273e-02, 1.08268758e-01, 0.00000000e+00, 1.20279879e+00, 1.25000000e+00, 0.00000000e+00, -1.43793149e+00, 7.68418381e-01, 8.26768664e-01, 3.96466856e+00, 0.00000000e+00, 8.0000000000, 2.4383458664, 0.2029581500
         131, 1.06556627e-01, 8.82301433e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.09563013e-03, 8.58846264e-02, 1.08456000e-01, 0.00000000e+00, 1.20771228e+00, 1.25000000e+00, 0.00000000e+00, -1.43929554e+00, 7.68714055e-01, 8.22767537e-01, 3.96278070e+00, 0.00000000e+00, 8.0000000000, 2.4421673316, 0.2044685000
         132, 1.06803420e-01, 8.80219901e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.74628213e-03, 8.56711389e-02, 1.08698193e-01, 0.00000000e+00, 1.21337202e+00, 1.25000000e+00, 0.00000000e+00, -1.44066485e+00, 7.68881254e-01, 8.18573212e-01, 3.96087376e+00, 0.00000000e+00, 8.0000000000, 2.4460055776, 0.2060142500
         133, 1.07105022e-01, 8.78074108e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.43471836e-03, 8.54500313e-02, 1.08995043e-01, 0.00000000e+00, 1.21977201e+00, 1.25000000e+00, 0.00000000e+00, -1.44204105e+00, 7.68928445e-01, 8.14192638e-01, 3.95894957e+00, 0.00000000e+00, 8.0000000000, 2.4498647043, 0.2075253333
         134, 1.07460964e-01, 8.75870736e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.16160308e-03, 8.52219817e-02, 1.09346093e-01, 0.00000000e+00, 1.22690437e+00, 1.25000000e+00, 0.00000000e+00, -1.44342588e+00, 7.68863626e-01, 8.09634553e-01, 3.95700976e+00, 0.00000000e+00, 8.0000000000, 2.4537493499, 0.2090276333
         135, 1.07870607e-01, 8.73616509e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.92746374e-03, 8.49876763e-02, 1.09750721e-01, 0.00000000e+00, 1.23475925e+00, 1.25000000e+00, 0.00000000e+00, -1.44482124e+00, 7.68694261e-01, 8.04909416e-01, 3.95505575e+00, 0.00000000e+00, 8.0000000000, 2.4576646096, 0.2105370667
         136, 1.08333141e-01, 8.71318171e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.73268276e-03, 8.47478071e-02, 1.10208131e-01, 0.00000000e+00, 1.24332470e+00, 1.25000000e+00, 0.00000000e+00, -1.44622908e+00, 7.68427291e-01, 8.00029342e-01, 3.95308875e+00, 0.00000000e+00, 8.0000000000, 2.4616159342, 0.2120437500
